,Unnamed: 0,song,songcode,artist,danceability,energy,acousticness
7435,7435,Soy Yo,4n8cY8SZgldxSbq9uJ05Tq,Kany Garcia,0.41,0.438,0.615
7436,7436,Hoy Ya Me Voy (feat. Franco de Vita),7vw2L7CJS7uXSX5gOty4Nt,Kany Garcia,0.531,0.29,0.918
7437,7437,Mal Educado,6mHOkOd7IN1es2XctJxNm8,Anthony Santos,0.819,0.793,0.333
7438,7438,Fíjate Que Si,3YwEMdP2zkOiIq074Vlvqc,Edwin Luna y La Trakalosa de Monterrey,0.69,0.434,0.385
7439,7439,Babylon Girl,4CSYU9jlZC2hP4F6RtWkfz,Danny Ocean,0.814,0.637,0.256
7440,7440,Tel Aviv,1NV5EyFDHFGseqvpdI2dcx,Danny Ocean,0.733,0.654,0.0274
7441,7441,Gime,22thNommTAqjV4qHVENVd8,Danny Ocean,0.785,0.726,0.0943
7442,7442,Báilame,5pOBhos8Z2v3FGjUPMgUgI,Danny Ocean,0.704,0.787,0.562
7443,7443,"Todos Hablan, Nada Saben",4zpw2XwVLml02gTUVtlGY4,Aldo Trujillo,0.738,0.54,0.74
7444,7444,No Todavía,1GbEE9qAmGaZ1uO78xPiMC,"Kenny Man, Lalo Ebratt, Yera",0.769,0.881,0.467
7445,7445,Yeyo,08BrPVKAoYHsUt2JojMAnv,"Italian Somali, Japanese",0.691,0.755,0.0123
7446,7446,Bella Mafia,6e0TZ4rFbvao1b36Nw7D92,"Jhon el Diver, Yemil, Bca",0.546,0.449,0.513
7447,7447,R U Mine?,29tzJGvqJPTAFs6LXmsHoA,Arctic Monkeys,0.288,0.758,0.00616
7448,7448,Fluorescent Adolescent,7e8utCy2JlSB8dRHKi49xM,Arctic Monkeys,0.646,0.813,0.00178
7449,7449,Why'd You Only Call Me When You're High?,48q0vSHcJdhK3IiXH8C5WJ,Arctic Monkeys,0.691,0.631,0.0483
7450,7450,Vuelve Otra Vez,6ZbKeS9LAVf8zNWSCYY639,#TocoParaVos,0.785,0.724,0.258
7451,7451,bad guy,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,0.701,0.425,0.328
7452,7452,wish you were gay,3Fj47GNK2kUF0uaEDgXLaD,Billie Eilish,0.853,0.351,0.39
7453,7453,bury a friend,4SSnFejRGlZikf02HLewEF,Billie Eilish,0.905,0.389,0.74
7454,7454,when the party's over,43zdsphuZLzwA9k4DJhU0I,Billie Eilish,0.367,0.111,0.978
7455,7455,xanny,4QIo4oxwzzafcBWkKjDpXY,Billie Eilish,0.521,0.125,0.751
7456,7456,all the good girls go to hell,6IRdLKIyS4p7XNiP8r6rsx,Billie Eilish,0.726,0.444,0.283
7457,7457,my strange addiction,3Tc57t9l2O8FwQZtQOvPXK,Billie Eilish,0.939,0.305,0.35
7458,7458,you should see me in a crown,3XF5xLJHOQQRbWya6hBp7d,Billie Eilish,0.678,0.533,0.462
7459,7459,i love you,6CcJMwBtXByIz4zQLzFkKc,Billie Eilish,0.421,0.131,0.952
7460,7460,ilomilo,7qEKqBCD2vE5vIBsrUitpD,Billie Eilish,0.855,0.423,0.724
7461,7461,listen before i go,0tMSssfxAL2oV8Vri0mFHE,Billie Eilish,0.319,0.0561,0.935
7462,7462,8,6X29iaaazwho3ab7GNue5r,Billie Eilish,0.735,0.235,0.698
7463,7463,goodbye,3LgWsmilsrWXiPYQFRD0T7,Billie Eilish,0.153,0.138,0.837
7464,7464,MONOPOLY (with Victoria Monét),6tsOcBnaKgzK22yEiqRh8P,Ariana Grande,0.892,0.507,0.704
7465,7465,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),6ya8ejoKgw906Y8LWclqrp,Nipsey Hussle,0.671,0.833,0.0825
7466,7466,Self,29uWfSrklmIxzRIqFFK9jj,Khalid,0.618,0.693,0.44
7467,7467,Price On My Head (feat. The Weeknd),4hqOmrCCJKyiuwDexd8c2t,NAV,0.768,0.574,0.384
7468,7468,Kills You Slowly,1Pz3QmQFBFuI60rxCQBeW6,The Chainsmokers,0.696,0.429,0.0518
7469,7469,Dedication (feat. Kendrick Lamar),6fIjnWrv46njJHLDAY2JdC,Nipsey Hussle,0.512,0.734,0.431
7470,7470,Last Time That I Checc'd (feat. YG),39xWBHPM4E9MwzEy5gbM7p,Nipsey Hussle,0.711,0.746,0.0289
7471,7471,Con Altura,2qG5sZ7Si6sdK74qLxedYM,"ROSALÍA, J Balvin, El Guincho",0.882,0.689,0.39
7472,7472,Tap (feat. Meek Mill),5rU6kDNXZLXIinFezpbWbO,NAV,0.901,0.676,0.0646
7473,7473,Die Young,3wLtYwtqvKK2ewelSVPeDK,Roddy Ricch,0.688,0.656,0.218
7474,7474,Double Up (feat. Belly and Dom Kennedy),4iVD0fTHGxV9JWloujsL3s,Nipsey Hussle,0.604,0.436,0.0544
7475,7475,Suge,2gwkD6igEhQbDQegRCcdoB,DaBaby,0.876,0.662,0.0608
7476,7476,Insomnia,7hzlzoOwCZ4D3Ow5YZK4kj,Daya,0.754,0.653,0.0944
7477,7477,Verte Ir,4lzxJ4jCuFDXXGkE1LmpKR,"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago",0.857,0.647,0.391
7478,7478,Money,4zTYhNBl52voAdVMfdKXty,"MDBCrew, C.R.O",0.755,0.478,0.014
7479,7479,Contra La Pared,3JjaofJ0lCeEsFSZqppzOp,"Sean Paul, J Balvin",0.828,0.588,0.0156
7480,7480,Tal Vez,46lvmzK8wxAy66tjzXXSh0,Paulo Londra,0.849,0.655,0.266
7481,7481,Andromeda,3ZrG2fsDwisGXsbKQ1MTq0,WOS,0.644,0.826,0.219
7482,7482,PIENSO EN TU MIRÁ - Cap.3: Celos,5r8mGKhCDIVWb3AG4hm0l0,ROSALÍA,0.647,0.676,0.0909
7483,7483,Vapormax,6iWnIObjnBMlaKgrAZgUA1,Duki,0.911,0.664,0.0291
7484,7484,No Te Vayas,4k9byIhs9ppbYWE22waJMB,Camilo,0.766,0.721,0.0527
7485,7485,Mi Persona Favorita,3eB9M6owEHwk4nNrZRNUwd,"Alejandro Sanz, Camila Cabello",0.582,0.659,0.543
7486,7486,Qualidade De Vida - Ao Vivo,0ituhG5DzBFsBdp6ECz030,"Simone & Simaria, LUDMILLA",0.832,0.833,0.621
7487,7487,Perdoa,7HZKPjrStKgnQSigwWEvia,ANAVITÓRIA,0.676,0.41,0.722
7488,7488,Aperte O Play - Ao Vivo,5M8qHiAV6b0jo3phlyhxcR,Simone & Simaria,0.547,0.898,0.739
7489,7489,50 Vezes - Ao Vivo,01wavOnjFBNgdMWBFYIAP4,"Sorriso Maroto, Dilsinho",0.561,0.65,0.816
7490,7490,Médailles,2cDpyki1pW4HL7n0zjuvRb,Loud,0.767,0.512,0.284
7491,7491,Don't Worry Bout Me,507tQXutCPYNFkpOq8tmKF,Zara Larsson,0.752,0.706,0.0797
7492,7492,Just You and I,03x2rVJRFUrvwlfxoHd9Mo,Tom Walker,0.567,0.696,0.456
7493,7493,Llégale,4vK8Kvyw1mabkMXJqbZOZT,"Lunay, Zion & Lennox",0.595,0.787,0.211
7494,7494,No Siento Nada,3lsGx2tJnbeGeR1U3xYZGS,Miky Woodz,0.744,0.814,0.0807
7495,7495,Que No Acabe,2kbvpUmzLlgELnZqNv0xwn,Yandel,0.753,0.775,0.0207
7496,7496,Nou Nou Nouu,59CJuWL5sqsd6FgaiKfVXb,Marvel Boy,0.668,0.637,0.0409
7497,7497,"Domingo (Reykon, Cosculluela, Greeicy & Rauw Alejandro) - Remix",2RcvZFouLOTFZbQHr3nhOj,Reykon,0.797,0.709,0.0538
7498,7498,Vuelva A Ver - Remix,3jUBszAaGpZq2Nw12j6bVR,"Dalex, Lyanno, Sech, Justin Quiles, Rauw Alejandro",0.704,0.592,0.644
7499,7499,DEUTSCHLAND,1T8IRUJBga0JXioJZvxjBR,Rammstein,0.521,0.895,5.54e-05
7500,7500,4 Minutos,2qxjHk9oKXXIWPD08VLao4,"Lapiz Conciente, Quimico Ultra Mega",0.573,0.948,0.227
7501,7501,Amores,3j9bdSm0rLahjNJ6lck9g4,Lary Over,0.828,0.57,0.813
7502,7502,Mala Fama,6m9qNGeOq3Nvq7Qhal4t83,Danna Paola,0.763,0.578,0.2
7503,7503,Tra Tra Tra,3MnQStkhHNhKuOy5Uk8mHv,"Ghetto Kids, Mad Fuentes",0.813,0.697,0.034
7504,7504,Victoria,1kJMKvx1vAK7xt8vjO7Kym,"Dalex, Dímelo Flow, Sech",0.637,0.746,0.368
7505,7505,Chasing Cars,11bD1JtSjlIgKgZG2134DZ,Snow Patrol,0.563,0.592,0.209
7506,7506,Slow Mo',7p4TCn7ZwDmxrcSqV6Niea,Zanto,0.68,0.498,0.221
7507,7507,Old Town Road (feat. Billy Ray Cyrus) - Remix,6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,0.878,0.619,0.0533
7508,7508,Talk (feat. Disclosure),6TqXcAFInzjp0bODyvrWEq,Khalid,0.9,0.4,0.0516
7509,7509,Outta My Head (with John Mayer),09oZ9eXQ2fo6YDrPzJqAoP,Khalid,0.729,0.545,0.0174
7510,7510,My Bad,2XKFnwB6djxrJCjR3PdeRb,Khalid,0.577,0.578,0.547
7511,7511,Don't Pretend (feat. SAFE),1E6DEDWDKHoOW0fcFuDghV,Khalid,0.697,0.551,0.258
7512,7512,Kill This Love,4pUCKHjJ4Ijewc37rRrvHn,BLACKPINK,0.738,0.861,0.32
7513,7513,Cool,3QmolSZqjjLksTUvZJ6pPS,Jonas Brothers,0.681,0.603,0.0105
7514,7514,Bad Luck,2vsuel3g4zaLYSOY0mOMbi,Khalid,0.432,0.52,0.277
7515,7515,Right Back,5A1w94uzc1kO1Zhe8WWxC3,Khalid,0.788,0.427,0.0659
7516,7516,Free Spirit,2kAIpGWnlFLQh48iut6Zzq,Khalid,0.627,0.446,0.308
7517,7517,Paradise,7njKgVl3AnLflRad38o7AG,Bazzi,0.844,0.644,0.0828
7518,7518,Intro,5BfMJ6iytQnu1r7iiCYSXe,Khalid,0.213,0.414,0.308
7519,7519,Hundred,0HEckRWFSknIupbGzavk5d,Khalid,0.772,0.483,0.0521
7520,7520,Paradise,6fOOKqQWcSy33ApU1wqkkW,Khalid,0.581,0.452,0.206
7521,7521,Self,1WqLtczgKdbHFHhefOU0y7,Khalid,0.618,0.693,0.44
7522,7522,Twenty One,1NgCWYuBLfqBDA3b8MgSVU,Khalid,0.776,0.445,0.212
7523,7523,Bluffin',42w7pX3r1TpLR0i55Ek5ND,Khalid,0.529,0.314,0.354
7524,7524,Alive,12VqHHz4wvVcnEdSivjLeQ,Khalid,0.386,0.406,0.832
7525,7525,Sanguine Paradise,3XiNC94b4Tq1xwv70sQJGN,Lil Uzi Vert,0.729,0.603,0.0948
7526,7526,Act Up,3A2yGHWIzmGEIolwonU69h,City Girls,0.938,0.638,0.0167
7527,7527,Heaven,0Hgqglypzt6Qs5Duqskcqs,Khalid,0.42,0.479,0.613
7528,7528,Who Do You Love,7ql71hBakyMi0Lxiq3Mugs,"The Chainsmokers, 5 Seconds of Summer",0.51,0.835,0.00791
7529,7529,CHopstix (with Travis Scott),01DOm09B2AbiTARAbXVI6g,ScHoolboy Q,0.958,0.6,0.0391
7530,7530,Inmortal,2swZ0X1njeU32SNJeBKIfW,Aventura,0.77,0.775,0.178
7531,7531,"West Coast (feat. Blueface, ALLBLACK & YG)",4EnEGf9JzAJhF1XNY9DJcD,G-Eazy,0.882,0.775,0.0738
7532,7532,Mil Horas,6sBgH04G1edCBg7eC8rIdl,Los Abuelos De La Nada,0.72,0.29,0.483
7533,7533,Domingo,3jHNNWvLgEZ79iRVDX3Jxs,"MDBCrew, Homer El Mero Mero, YSY A",0.703,0.726,0.0561
7534,7534,Falta Amor,16YNU7FBgfPAXJzVc4l1vc,Sebastian Yatra,0.584,0.607,0.113
7535,7535,Punto G,5Lb1pjnll07UQKxNpnnGBy,KAROL G,0.787,0.751,0.00796
7536,7536,Mi Persona Favorita,1O4dGIPUXUanseRdv4fNzw,"Alejandro Sanz, Camila Cabello",0.582,0.659,0.543
7537,7537,Eres Tú,4tRFdhdqMUkGfnAkis3lNv,"Matisse, Reik",0.563,0.486,0.268
7538,7538,Onda diferente (feat. Papatinho),2H8ETIUEoN9YMf56X66bxd,"Anitta, LUDMILLA, Snoop Dogg",0.705,0.721,0.333
7539,7539,Banana,2eSnW4d3A4SyEVhVPmBffa,"Anitta, Becky G",0.752,0.681,0.0195
7540,7540,Poquito,5qm2otRZaeZaqdLVVohUjq,"Anitta, Swae Lee",0.701,0.852,0.509
7541,7541,Atención,1U62BQhqoJK5j9SI03aBys,Anitta,0.815,0.784,0.00158
7542,7542,Rosa,7KicgcwT4Pz6wENOTJCNTp,"Anitta, Prince Royce",0.687,0.673,0.449
7543,7543,Sin miedo,6p6sG45DypURkhhXsVr6MN,"Anitta, DJ Luian, Mambo Kingz",0.82,0.772,0.324
7544,7544,Tu y yo,2YHR2QhK6nWta7rbY1on6i,"Anitta, Chris Marshall",0.427,0.65,0.376
7545,7545,Get To Know Me,32lyOiqQrmCUICCcBfkBeG,"Anitta, Alesso",0.634,0.84,0.251
7546,7546,Juego,3m9zvjbilaBUMKNFcROBfF,Anitta,0.815,0.828,0.0827
7547,7547,Você mentiu,2GsvXMAz16fKroAmaCxLfL,"Anitta, Caetano Veloso",0.809,0.328,0.648
7548,7548,Não sou obrigada,0nkDm27DGppCSk8dnGtvPa,POCAH,0.819,0.951,0.356
7549,7549,Balão,6nc3d5wRTTzkZo29kZRr5r,"Orochi, Dallass",0.535,0.573,0.17
7550,7550,Baldinho - Ao Vivo,1I7WPxkyLpvlYwL2uXEdYD,"Fernanda Salgado, Mano Walter",0.603,0.9,0.308
7551,7551,Don't Know What To Do,1TaQciB8qqRZ9fxWGhS65X,BLACKPINK,0.628,0.64,0.0992
7552,7552,Sweet Little Lies,6ZahaGPhyiXTi1pLEtGM6e,bülow,0.648,0.727,0.229
7553,7553,What I Like About You (feat. Theresa Rex),4NSW0Km5ZG60L8FthUebPJ,Jonas Blue,0.46,0.8,0.289
7554,7554,El Papi,5QyUhnJWnndTxBYCA6EMRy,Tommy Boysen,0.704,0.589,0.348
7555,7555,Anoche (Remix),2k6RWRsm2yYD8lOJjer5qa,"Romeo El Santo, Sofia Hervier",0.778,0.798,0.527
7556,7556,Misiones (Remix) (feat. Duki),56EvTtsyFL3JRjgnrafZQ0,Pablo Chill-E,0.8,0.378,0.00727
7557,7557,Every Breath You Take - Remastered 2003,2sXp9Qmvc7mRaDBjBgcGGi,The Police,0.813,0.46,0.56
7558,7558,Latch,1BltsyC5W3SAABdxyrDXwi,"Disclosure, Sam Smith",0.503,0.727,0.0159
7559,7559,Kitipun,04elniHFWwwFHxi3SZlGI6,Juan Luis Guerra 4.40,0.857,0.676,0.405
7560,7560,Payasos,1soECbw2IFdWt5W8Rb4uG7,"Romeo Santos, Frank Reyes",0.855,0.698,0.242
7561,7561,Canalla,4XEXrp37kZXpQTB2r5vWbS,"Romeo Santos, El Chaval de la Bachata",0.878,0.875,0.146
7562,7562,La Demanda,3zVibdZHsVH05p5Crux6xX,"Romeo Santos, Raulin Rodriguez",0.865,0.712,0.102
7563,7563,ileso,2zHgz7X52WqdckhjMJj6mt,"Romeo Santos, Teodoro Reyes",0.747,0.827,0.126
7564,7564,Millonario,0pB0CN0dxKKmZghn4gpLhj,"Romeo Santos, Elvis Martinez",0.892,0.665,0.208
7565,7565,El Beso Que No Le Di,2kcc5humLS6PKOI9rwvXex,"Romeo Santos, Kiko Rodriguez",0.899,0.725,0.0611
7566,7566,Amor Enterrado,3cdTfwai1PtCGOd9DIBMNU,"Romeo Santos, Joe Veras",0.863,0.681,0.219
7567,7567,Me Quedo,301E9bwin8Gh2PCp0doIDz,"Romeo Santos, Zacarias Ferreira",0.839,0.75,0.242
7568,7568,Bellas,5MSlG8Mg7OQkgJ0on0Qrhl,"Anthony Santos, Romeo Santos",0.894,0.766,0.118
7569,7569,Los Últimos,6Y9P646HsmJtZEE2zmgHeF,"Romeo Santos, Luis Vargas",0.904,0.656,0.294
7570,7570,Intro,4YyFPFJMrJcWdsdLPmgpiG,Romeo Santos,0.462,0.207,0.933
7571,7571,Años Luz,6hwmqR7uQhytLnJzt1RVPF,"Romeo Santos, Monchy & Alexandra",0.838,0.641,0.206
7572,7572,Yo También (feat. Marc Anthony),5A9AILetvfQg3LHyX5X0pV,Romeo Santos,0.645,0.786,0.396
7573,7573,Cuando Estamos Juntos,4qLeX0aXh5DC7aaf8Hjzi0,"Nio Nassar, Farid Nassar",0.764,0.525,0.159
7574,7574,Toda (Remix),1HtPJoegrwvcHpZOpy9jc0,"Alex R., Lenny T.",0.589,0.463,0.171
7575,7575,Amargo Adiós,0zCOT028cU3DeCqN1G18wE,Inspector,0.607,0.666,0.168
7576,7576,Tio Rico (feat. Aleman),12qU8qH0t9AL8700krnZR7,Millonario,0.865,0.7,0.0274
7577,7577,Que Mas Pues - Remix,1k1CJlU1eAEpAbNK0TVeKD,"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez",0.648,0.661,0.121
7578,7578,Si Tu Amor No Vuelve,4frx1sI3l2Chq71SLHjiSx,Binomio de Oro de América,0.763,0.58,0.38
7579,7579,Ya No Mas,30imi1Oig0WL4TJIjndniR,DJ Alex,0.852,0.541,0.242
7580,7580,Mentira,10gcF9PmlfrLtyYeJw60LE,"Mesita, Pekeño 77",0.867,0.741,0.244
7581,7581,Boy With Luv (feat. Halsey),5KawlOMHjWeUjQtnuRs22c,BTS,0.645,0.862,0.0923
7582,7582,SOS,6nDKrPlXdpomGBgAlO7UdP,"Avicii, Aloe Blacc",0.802,0.645,0.272
7583,7583,That's a Rack,4pCEIQ6wBVuaJdER5bALtO,Lil Uzi Vert,0.852,0.432,0.0599
7584,7584,HOME,7lthOBXNue2IvedLRfkod8,BTS,0.633,0.799,0.0142
7585,7585,Mikrokosmos,5hnbE5BF2e8BCk9OMR1UVC,BTS,0.58,0.858,0.125
7586,7586,Make It Right,6KUE0HSSudAp9AOycaF6SH,BTS,0.638,0.703,0.0104
7587,7587,Dionysus,6JdS5rJvJaRA7B1tcm7kxZ,BTS,0.502,0.91,0.04
7588,7588,Jamais Vu,0eeeyCAGnGZInPtpkdYiPa,BTS,0.608,0.47,0.226
7589,7589,Intro : Persona,2isSdmQfVv32j2haL6hk9x,BTS,0.469,0.87,0.0278
7590,7590,Sixteen,4PkIDTPGedm0enzdvilLNd,Ellie Goulding,0.669,0.801,0.268
7591,7591,Borderline,3O8X1DE9btbzy4UH9cSX9a,Tame Impala,0.598,0.71,0.0476
7592,7592,Make It Better (feat. Smokey Robinson),4SBVWkRIMJ6WBCYPvr5Bwr,Anderson .Paak,0.676,0.56,0.0112
7593,7593,Un Año,2vrpcQNg6itmgVZWsNjWe0,"Sebastian Yatra, Reik",0.773,0.378,0.14
7594,7594,Cristina,703iVQrfbQsXt7Uzgy1h8k,Sebastian Yatra,0.411,0.508,0.29
7595,7595,Vuelve,3wGRfBDRNQb0nFDFrUPvq6,"Sebastian Yatra, Beret",0.692,0.49,0.47
7596,7596,Toda - Remix,2ii8tVNAy0SRlSGzu5fADZ,"Alex Rose, Cazzu, Lenny Tavárez, Lyanno, Rauw Alejandro",0.515,0.458,0.166
7597,7597,Fantasía,3vytOevJomYPaAZM2OXwn5,Sebastian Yatra,0.357,0.573,0.537
7598,7598,Presiento,7nHUD2xhqkehsYk3PT6QDs,"Morat, Aitana",0.711,0.727,0.168
7599,7599,Chau,3uP1USIwwDpOA8uw0LjY2P,"No Te Va Gustar, Julieta Venegas",0.807,0.377,0.151
7600,7600,Falta Amor,3KDKc5FyA5E1Lhr9xSJGLy,Sebastian Yatra,0.593,0.609,0.136
7601,7601,No Te Hagas la Loca,4NGbpyKrKMlJX4kP8iTQFJ,"Noriel, Manuel Turizo",0.775,0.666,0.0379
7602,7602,En Guerra,6dJPqP0gHP6iAZuIk1njBs,"Sebastian Yatra, Camilo",0.394,0.454,0.337
7603,7603,Elena,0c8JmuKzaREJu3kUqoBfmo,Sebastian Yatra,0.414,0.44,0.302
7604,7604,Yo Te Extraño,3IjgbyNxrZqwSJf67YPc06,Sebastian Yatra,0.343,0.281,0.683
7605,7605,Rayando El Sol (feat. Pablo Alborán),3uKdu7AtigAJ8GgTu0yJTe,Maná,0.627,0.456,0.314
7606,7606,Respiro,7xliurYoa731JMXQYdd0Ok,Sebastian Yatra,0.522,0.49,0.408
7607,7607,Casal Raiz - Ao Vivo,6QMPzYhqjhoK5v4Vx1PWzQ,Xand Avião,0.8,0.771,0.346
7608,7608,Igual Ela Só Uma,6XGhqvxCMCcBy5XiqG7SWV,Wesley Safadão,0.708,0.891,0.123
7609,7609,Dois Corações,4xwPOyN9VgaTPehdsLiYul,Melim,0.511,0.142,0.891
7610,7610,Controle Remoto (Ao Vivo),46bW6erFBPbpGUTzxu5269,Dilsinho,0.321,0.575,0.778
7611,7611,"No New Friends (feat. Sia, Diplo, and Labrinth)",6Dma0t0hOe6Bd6u5YRKF3n,"Sia, LSD",0.725,0.703,0.0632
7612,7612,Love Me,53hNIcq8OLj9OUNvQ4ulFM,"Felix Cartal, Lights",0.754,0.824,0.0506
7613,7613,Imported (with 6LACK),5zXmmhtXrhDbYnScaYpqZg,Jessie Reyez,0.726,0.636,0.199
7614,7614,Moonlight,0A5gdlrpAuQqZ2iFgnqBFW,Gaullin,0.813,0.761,0.0529
7615,7615,Nobody,2qfEcCkEo5NscA9GL7ER72,"Martin Jensen, James Arthur",0.673,0.687,0.269
7616,7616,La Playa,0jeS8PyyIRAG0A3t5DtL71,Myke Towers,0.796,0.683,0.108
7617,7617,No Siento Nada,1lJUfnwk5DFZtKftjXlKSO,Miky Woodz,0.744,0.814,0.0807
7618,7618,Forever Happy,3Q8848wMFrcBiny6lVl4l0,"Miky Woodz, Juhn",0.58,0.716,0.293
7619,7619,Siempre Papi Nunca Inpapi,2N8qVDq1MI0wKHngJMLlbZ,"Luigi 21 Plus, J Balvin",0.797,0.744,0.036
7620,7620,Mi Participación,6MzClzA9tDPrVVd1bG0KAT,"Miky Woodz, Justin Quiles",0.844,0.544,0.396
7621,7621,Nou Nou Nouu,2ZAcBaT2vB0o7zcyOlRTrh,Marvel B,0.606,0.662,0.0393
7622,7622,Mañana Es Too Late,3AnFYXJMTNJtQUwsJWmTK4,"Jesse & Joy, J Balvin",0.796,0.779,0.267
7623,7623,Aventurero,49dwc91esnpPYpVNPS01bX,Yeison Jimenez,0.851,0.63,0.51
7624,7624,De Los Besos Que Te Di,2ttoeuNKXixDHom5rRvowm,Christian Nodal,0.683,0.501,0.305
7625,7625,Superación,0llj4eHhK6l5cEKMZjrrVD,Miky Woodz,0.893,0.822,0.0728
7626,7626,Me Lo Creí,3slmHyLKqVZWudhbhuGiv2,Dayanara,0.718,0.777,0.297
7627,7627,25 de Moët,5tU3WqhbREtdBjWKnXFZQS,Sartiboy,0.733,0.707,0.0181
7628,7628,"Lo Que Pasó, Pasó",6z5Xrx58p5Bs18RIe6KXbI,Daddy Yankee,0.816,0.747,0.102
7629,7629,Tío Rico (feat. Aleman),76RWLAVyisV2lPJYqJG0iU,Millonario,0.87,0.79,0.0292
7630,7630,Borracho Gacho,3fy4CajqticmYK5wXYF9lE,"Gera MX, Dharius",0.866,0.578,0.252
7631,7631,Bellaqueame,1yh9fKhT1jFWUA6YuuPNok,"Miky Woodz, Dalex",0.668,0.67,0.644
7632,7632,Me Vas A Extrañar,0SVlCv4gOgWohAdBZMBu3v,N'Samble,0.651,0.81,0.213
7633,7633,Quiero Que Seas Mi Estrella,0xkSIbrN1wLCjRHSZjpNHv,Binomio de Oro de América,0.6,0.761,0.189
7634,7634,Tony Love,7qadURWV9DzqCcGqJhF4EH,Pekeño 77,0.706,0.63,0.0025
7635,7635,Madura,6f7pdnLk17F8HKwUV8ouJd,"The La Planta, 18 Kilates, El Reja",0.553,0.723,0.116
7636,7636,Power is Power,35RDmXJ59YYGNlv1KfTGsP,"SZA, The Weeknd, Travis Scott, Game of Thrones",0.507,0.644,0.00413
7637,7637,Earth,2S1LebN6AXXQqJolBxlWgO,Lil Dicky,0.694,0.664,0.639
7638,7638,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",3y3brCCecHC3Db18aIOnny,"Kygo, Rita Ora",0.591,0.705,0.381
7639,7639,Before I Let Go - Homecoming Live Bonus Track,3FUXVbi9ugVUqJ3rPrfd2G,Beyoncé,0.711,0.844,0.0699
7640,7640,Truth Hurts,5Qel1sTrU4LM8HlJSPT2jd,Lizzo,0.715,0.624,0.11
7641,7641,Juice,0k664IuFwVP557Gnx7RhIl,Lizzo,0.767,0.889,0.00611
7642,7642,Sorry,0lnIJmgcUpEpe4AZACjayW,Beyoncé,0.775,0.598,0.00175
7643,7643,Hold Up,0rzNMzZsubFcXSEh7dnem7,Beyoncé,0.524,0.397,0.745
7644,7644,Slide (feat. Blueface & Lil Tjay),40Zb4FZ6nS1Hj8RVfaLkCV,French Montana,0.532,0.704,0.093
7645,7645,Formation,6g0Orsxv6glTJCt4cHsRsQ,Beyoncé,0.896,0.621,0.00532
7646,7646,Soulmate,6h2wpo2pshM8QnAvRySEO0,Lizzo,0.693,0.849,0.00466
7647,7647,Goin Baby,3WyRgi8CzQnhzO0xw79tTS,DaBaby,0.755,0.772,0.128
7648,7648,Tempo (feat. Missy Elliott),6nBQFAIVFmAx2oZ8p6lUg6,Lizzo,0.833,0.722,0.0573
7649,7649,6 Inch (feat. The Weeknd),0pxNyJJiL2zZZ5GgJ4JhsQ,Beyoncé,0.516,0.637,0.0433
7650,7650,Goddamn (feat. A Boogie wit da Hoodie),0Zl4G9qcdXV5hVhdOirNHG,Tyga,0.951,0.573,0.0667
7651,7651,Que Mas Pues - Remix,7fODjB7BrQTGqh0hogW6XD,"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez",0.647,0.661,0.121
7652,7652,Vuelta a la Luna - Remix,390MTexWq1Evy5eb0fMy1C,"YSY A, Duki, Neo Pistea",0.437,0.81,0.186
7653,7653,Tussi,29Nzo1DUgMGtxU6op3ZI9n,"Marcianos Crew, Duki, YSY A",0.928,0.426,0.119
7654,7654,La Respuesta,2fOjendzUzepHwR9QrVyYF,"Becky G, Maluma",0.757,0.832,0.127
7655,7655,Con Calma - Remix,4au7FRcgZzChASRYu279xH,"Daddy Yankee, Katy Perry, Snow",0.736,0.868,0.166
7656,7656,Medellín (with Maluma),3tTV4DYlhkiXRNiiXwIAPf,Madonna,0.82,0.685,0.0603
7657,7657,Otro Trago,1Ej96GIBCTvgH7tNX1r3qr,"Sech, Darell",0.746,0.7,0.136
7658,7658,Solita,0tJCo71s7HT9Mu5Z4juuLw,"Sech, Farruko, Zion & Lennox",0.679,0.831,0.159
7659,7659,Miss Lonely - Dimelo Flow Remix,1ndlOUUT3Eq1SDCSdKJASw,"Sech, Justin Quiles, De La Ghetto, Dímelo Flow",0.651,0.711,0.176
7660,7660,Tiene Novio,5V4u2EwJZLs03lWJ8PH9DA,"Sech, Manuel Turizo",0.711,0.716,0.145
7661,7661,Falsas Promesas,6ATIufHUOw1R1A4q46BqrN,Sech,0.441,0.737,0.427
7662,7662,La Niña,7AMzFTeQSS2FBjMCYb6zxs,Sech,0.783,0.675,0.365
7663,7663,X Ti,65mhesg9E1dT45P5DYX4wV,Sech,0.731,0.592,0.273
7664,7664,Rapariga Digital,50Kq6Aw5YuGGewvnMIv5nL,Naiara Azevedo,0.885,0.88,0.299
7665,7665,Brisa,5rNNZ6fVYxkhwqUfImVhU1,IZA,0.693,0.822,0.459
