,id,rank,song,date,artist,regioncode,songcode,streams
2140,2020-12-18_141_gt,141,Desconocidos,2020-12-18,"Mau y Ricky, Manuel Turizo, Camilo",gt,56f5qnyAlZdlz8wrUDA50h,"41,521"
2141,2020-12-18_142_gt,142,Travesuras,2020-12-18,"Flow La Movie, Nio Garcia, Casper Magico",gt,2etJ67Egf7woMgOikVrlJM,"41,510"
2142,2020-12-18_143_gt,143,Reggaetonera,2020-12-18,Anuel AA,gt,6yVkakCN460KOVol9ZazjH,"41,417"
2143,2020-12-18_144_gt,144,Morado,2020-12-18,J Balvin,gt,35KmOEIUqAGn02t7n4qaIr,"41,245"
2144,2020-12-18_145_gt,145,Tussi,2020-12-18,"Arcangel, Justin Quiles, Eladio Carrion, De La Ghetto",gt,3pnpENd2PXAKuetjLIylEr,"41,241"
2145,2020-12-18_146_gt,146,EL MUNDO ES MÍO,2020-12-18,Bad Bunny,gt,36DHxTW2xdr9GG15T9oK9L,"40,885"
2146,2020-12-18_147_gt,147,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",2020-12-18,"Feid, J Balvin, Justin Quiles",gt,7lUdbnz7wsv3C9zzf4WHl9,"40,865"
2147,2020-12-18_148_gt,148,BYE ME FUI,2020-12-18,Bad Bunny,gt,0FktnzDqjClqU6iqOZVEs2,"40,625"
2148,2020-12-18_149_gt,149,Te Volvería A Elegir,2020-12-18,Calibre 50,gt,1QgLKIL39m8266PA54HnmQ,"40,602"
2149,2020-12-18_150_gt,150,Poco,2020-12-18,"Reik, Christian Nodal",gt,6VZMIyzOupI4vA68RaUgXb,"40,562"
2150,2020-12-18_151_gt,151,Santa Tell Me,2020-12-18,Ariana Grande,gt,0lizgQ7Qw35od7CYaoMBZb,"39,681"
2151,2020-12-18_152_gt,152,El Listón De Tu Pelo,2020-12-18,Los Ángeles Azules,gt,5hrxAFrYbNTLjAYSrmbpgr,"39,255"
2152,2020-12-18_153_gt,153,Si Te Pudiera Mentir,2020-12-18,Calibre 50,gt,3p6eieHX6oEOzJStPtEsLu,"39,025"
2153,2020-12-18_154_gt,154,Feliz Navidad,2020-12-18,José Feliciano,gt,3qCeq0rWK67SoBDgFd2sId,"38,914"
2154,2020-12-18_155_gt,155,Enchule,2020-12-18,Rauw Alejandro,gt,0S9ZVNTNRzLMgb96tmmG1u,"38,896"
2155,2020-12-18_156_gt,156,"Ni Contigo, Ni Sin Ti",2020-12-18,"Los Ángeles Azules, Pepe Aguilar",gt,3tHYpuF2eIc4pDrzIdNN3Y,"38,618"
2156,2020-12-18_157_gt,157,El Color de Tus Ojos,2020-12-18,Banda MS de Sergio Lizárraga,gt,1l77YWrGUp3qX3NS1rz7lq,"38,432"
2157,2020-12-18_158_gt,158,Ya Me Enteré,2020-12-18,Chayín Rubio,gt,4ggabbjjuHrG06SsYnqvEs,"38,230"
2158,2020-12-18_159_gt,159,Rockin' Around The Christmas Tree,2020-12-18,Brenda Lee,gt,2EjXfH91m7f8HiJN1yQg97,"38,153"
2159,2020-12-18_160_gt,160,Soy Una Gargola,2020-12-18,"Rauw Alejandro, Arcangel, Randy",gt,4bEwaORm2IBfu3omjEna7I,"37,864"
2160,2020-12-18_161_gt,161,11 PM,2020-12-18,Maluma,gt,7KbF6AdprOXEEHlsq11Z6d,"37,613"
2161,2020-12-18_162_gt,162,De Vuelta Pa' La Vuelta,2020-12-18,"Daddy Yankee, Marc Anthony",gt,7AUhck1sPy11OExQmDDx4P,"37,597"
2162,2020-12-18_163_gt,163,Ella Y Yo - Featuring Don Omar,2020-12-18,Aventura,gt,6G4U9avyBNEfP0fAIduev3,"37,321"
2163,2020-12-18_164_gt,164,Dile,2020-12-18,Don Omar,gt,69Ej1xrGjOcHvIMtMKxK0G,"37,308"
2164,2020-12-18_165_gt,165,Sobredosis (feat. Ozuna),2020-12-18,Romeo Santos,gt,1WbXIpiGBJkCiv3hn40iPB,"37,110"
2165,2020-12-18_166_gt,166,Ramito De Violetas,2020-12-18,Mi Banda El Mexicano,gt,6sRaqq9SYsSTPvrWkL1sRy,"37,044"
2166,2020-12-18_167_gt,167,Mood (feat. iann dior),2020-12-18,24kGoldn,gt,3tjFYV6RSFtuktYl3ZtYcq,"36,660"
2167,2020-12-18_168_gt,168,Si Tu Amor No Vuelve - Live,2020-12-18,Carin Leon,gt,7LrXaHUz51m2szHm4hnBae,"36,636"
2168,2020-12-18_169_gt,169,El Tóxico,2020-12-18,"Grupo Firme, Carin Leon",gt,7E9GeFGfjXw9LAI4ay6rsw,"36,515"
2169,2020-12-18_170_gt,170,No Bailes Sola,2020-12-18,"Danna Paola, Sebastian Yatra",gt,1GNSWpe2SB30zYGbNTD96b,"36,360"
2170,2020-12-18_171_gt,171,positions,2020-12-18,Ariana Grande,gt,35mvY5S1H3J2QZyna3TFe0,"36,207"
2171,2020-12-18_172_gt,172,Ayer Me Llamó Mi Ex – Remix,2020-12-18,"KHEA, Natti Natasha, Prince Royce, Lenny Santos",gt,59nnGpAU3AiL2tD0o2It11,"36,145"
2172,2020-12-18_173_gt,173,Por Mi No Te Detengas,2020-12-18,Banda MS de Sergio Lizárraga,gt,3mV5TTtHnXUeOzRkyFKsVl,"35,902"
2173,2020-12-18_174_gt,174,Soltera - Remix,2020-12-18,"Lunay, Daddy Yankee, Bad Bunny",gt,4t9a07PAghtQMRAIP9FQ7Z,"35,893"
2174,2020-12-18_175_gt,175,Tal Vez,2020-12-18,Paulo Londra,gt,5jW3rF4URMdK7tO2xjS5EI,"35,802"
2175,2020-12-18_176_gt,176,Dream Girl - Remix,2020-12-18,"Ir Sais, Rauw Alejandro",gt,099tjv6oy2opbpCOA3nBwX,"35,263"
2176,2020-12-18_177_gt,177,100 Años,2020-12-18,"Carlos Rivera, Maluma",gt,4XKC4nfeXgyd4KQDu8arKL,"35,074"
2177,2020-12-18_178_gt,178,Quizas,2020-12-18,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion",gt,5Id5B3dxJZhPcV9GzgYZZe,"34,969"
2178,2020-12-18_179_gt,179,Vida Ventajosa,2020-12-18,Los Dos Carnales,gt,72kaj3MRKcGnv2dbukJQRA,"34,830"
2179,2020-12-18_180_gt,180,A Mí,2020-12-18,Rels B,gt,7MmrcXVA7A5zZ2CbDuGHNa,"34,758"
2180,2020-12-18_181_gt,181,Ella Quiere Beber - Remix,2020-12-18,"Anuel AA, Romeo Santos",gt,3f5lA8nnc4YYF1qf78WpHw,"34,459"
2181,2020-12-18_182_gt,182,Navidad Sin Ti,2020-12-18,Los Bukis,gt,0BgKO3jvcTWhJ8Y8egyAn1,"34,184"
2182,2020-12-18_183_gt,183,QUE PRETENDES,2020-12-18,"J Balvin, Bad Bunny",gt,25ZAibhr3bdlMCLmubZDVt,"34,056"
2183,2020-12-18_184_gt,184,Cómo Te Voy A Olvidar,2020-12-18,Los Ángeles Azules,gt,1hxyzHlH7qS3AZdOj6GmIO,"34,026"
2184,2020-12-18_185_gt,185,La Tóxica (feat. Jay Wheeler & Tempo) - Remix,2020-12-18,"Farruko, Sech, Myke Towers",gt,4gChz67rTHfVzKCZAHsifM,"33,522"
2185,2020-12-18_186_gt,186,¿A Dónde Vamos A Parar?,2020-12-18,Marco Antonio Solís,gt,1Agu4u8a8Qm28zq5JtwaVv,"33,440"
2186,2020-12-18_187_gt,187,El Roto - En Vivo,2020-12-18,Grupo Firme,gt,21bfgzz92T3L96IsFn8Kvy,"33,436"
2187,2020-12-18_188_gt,188,En Peligro de Extinción,2020-12-18,La Adictiva Banda San José de Mesillas,gt,1Utd9DbmWNHWjEuzItBmRX,"33,298"
2188,2020-12-18_189_gt,189,Amor Prohibido,2020-12-18,Selena,gt,1kCewNSs909Xj1naXr36X8,"33,225"
2189,2020-12-18_190_gt,190,Otra Noche en Miami,2020-12-18,Bad Bunny,gt,4vCAzANUWDE24URV6wQ4ra,"33,193"
2190,2020-12-18_191_gt,191,Tu Eres Ajena,2020-12-18,Eddy Herrera,gt,1jD48pmiHMSVHHPzKLi4P3,"33,141"
2191,2020-12-18_192_gt,192,Someone You Loved,2020-12-18,Lewis Capaldi,gt,7qEHsqek33rTcFNT9PFqLf,"33,129"
2192,2020-12-18_193_gt,193,Sunflower - Spider-Man: Into the Spider-Verse,2020-12-18,"Post Malone, Swae Lee",gt,0RiRZpuVRbi7oqRdSMwhQY,"33,069"
2193,2020-12-18_194_gt,194,Qué Maldición,2020-12-18,"Banda MS de Sergio Lizárraga, Snoop Dogg",gt,2RxC2peY3FtrurYmbbmanr,"33,043"
2194,2020-12-18_195_gt,195,Detente,2020-12-18,"Mike Bahía, Danny Ocean",gt,0x1k6gSTSxaLxe0F2IThaX,"32,988"
2195,2020-12-18_196_gt,196,La player (Bandolera),2020-12-18,Zion & Lennox,gt,0VKkyBKCXyR99navhVRqcP,"32,867"
2196,2020-12-18_197_gt,197,It's Beginning to Look a Lot like Christmas,2020-12-18,Michael Bublé,gt,0lLdorYw7lVrJydTINhWdI,"32,862"
2197,2020-12-18_198_gt,198,Fíjate Que Si,2020-12-18,Edwin Luna y La Trakalosa de Monterrey,gt,3YwEMdP2zkOiIq074Vlvqc,"32,811"
2198,2020-12-18_199_gt,199,Qué Tal Si Eres Tu,2020-12-18,Los Tigres Del Norte,gt,228ExGBaOYwzsAGotWXaqy,"32,755"
2199,2020-12-18_200_gt,200,Propuesta Indecente,2020-12-18,Romeo Santos,gt,5PycBIeabfvX3n9ILG7Vrv,"32,727"
2200,2020-12-18_1_hn,1,DÁKITI,2020-12-18,"Bad Bunny, Jhay Cortez",hn,4MzXwWMhyBbmu6hOcLVD49,"204,361"
2201,2020-12-18_2_hn,2,BICHOTA,2020-12-18,KAROL G,hn,7vrJn5hDSXRmdXoR30KgF1,"130,822"
2202,2020-12-18_3_hn,3,LA NOCHE DE ANOCHE,2020-12-18,"Bad Bunny, ROSALÍA",hn,2XIc1pqjXV3Cr2BQUGNBck,"124,396"
2203,2020-12-18_4_hn,4,TE MUDASTE,2020-12-18,Bad Bunny,hn,5RubKOuDoPn5Kj5TLVxSxY,"99,190"
2204,2020-12-18_5_hn,5,Hawái,2020-12-18,Maluma,hn,1yoMvmasuxZfqHEipJhRbp,"84,571"
2205,2020-12-18_6_hn,6,La Tóxica,2020-12-18,Farruko,hn,15OjBeqNX3bShsGYQbteRv,"82,763"
2206,2020-12-18_7_hn,7,Reloj,2020-12-18,"Rauw Alejandro, Anuel AA",hn,4loQgPwJHocL3dFwLfjb1J,"78,018"
2207,2020-12-18_8_hn,8,La Curiosidad,2020-12-18,"Jay Wheeler, DJ Nelson, Myke Towers",hn,4HYDUMY0xSpeBr0AMY9cUz,"77,075"
2208,2020-12-18_9_hn,9,Mi Niña,2020-12-18,"Wisin, Myke Towers, Los Legendarios",hn,2bgcUk2A3jjKbCJ7KPquTi,"66,580"
2209,2020-12-18_10_hn,10,La Nota,2020-12-18,"Manuel Turizo, Rauw Alejandro, Myke Towers",hn,7ndTONDDRFGiPnnhOzOXxq,"66,449"
2210,2020-12-18_11_hn,11,HACIENDO QUE ME AMAS,2020-12-18,Bad Bunny,hn,26QApq0cuO9brJigr0C0W4,"63,311"
2211,2020-12-18_12_hn,12,Chica Ideal,2020-12-18,"Sebastian Yatra, Guaynaa",hn,21N4Buj4xsyLb218lYle61,"62,146"
2212,2020-12-18_13_hn,13,UN DIA (ONE DAY) (Feat. Tainy),2020-12-18,"J Balvin, Dua Lipa, Bad Bunny",hn,0EhpEsp4L0oRGM0vmeaN5e,"61,914"
2213,2020-12-18_14_hn,14,Hecha Pa' Mi,2020-12-18,Boza,hn,3VvA1wSxukMLsvXoXtlwWx,"61,813"
2214,2020-12-18_15_hn,15,Relación - Remix,2020-12-18,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",hn,35UUpTmrcFXNIVIN26ujXl,"59,078"
2215,2020-12-18_16_hn,16,La Jeepeta - Remix,2020-12-18,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",hn,6bvfJf4KjonPMuPfGfy3S2,"58,733"
2216,2020-12-18_17_hn,17,"Ay, DiOs Mío!",2020-12-18,KAROL G,hn,7x4ASXYEKfQBCewcZhK776,"58,577"
2217,2020-12-18_18_hn,18,BOOKER T,2020-12-18,Bad Bunny,hn,26w9NTiE9NGjW1ZvIOd1So,"57,517"
2218,2020-12-18_19_hn,19,Jeans,2020-12-18,Justin Quiles,hn,3GtnId3Cm1Xa6joCj08nzW,"56,999"
2219,2020-12-18_20_hn,20,Una Locura,2020-12-18,"Ozuna, J Balvin, Chencho Corleone",hn,5y7DaS3jAc9eZzcSOoUIwU,"53,230"
2220,2020-12-18_21_hn,21,BEBÉ,2020-12-18,"Camilo, El Alfa",hn,7D7EH7MGyNHWSkqrszerI1,"51,417"
2221,2020-12-18_22_hn,22,Se Te Nota (with Guaynaa),2020-12-18,Lele Pons,hn,11EnQRgRMJwMAesfkB5pnu,"49,365"
2222,2020-12-18_23_hn,23,Vida de Rico,2020-12-18,Camilo,hn,73nAK3HgQK8dak83Y2WQ8F,"49,119"
2223,2020-12-18_24_hn,24,Parce (feat. Justin Quiles),2020-12-18,"Maluma, Lenny Tavárez",hn,4RJz8NfIe09gpKMiRUWKhJ,"47,597"
2224,2020-12-18_25_hn,25,Tattoo - Remix with Camilo,2020-12-18,Rauw Alejandro,hn,4G3PTss3mU33Tau7t4KbwE,"47,108"
2225,2020-12-18_26_hn,26,CÓMO SE SIENTE - Remix,2020-12-18,"Jhay Cortez, Bad Bunny",hn,2tFwfmceQa1Y6nRPhYbEtC,"46,988"
2226,2020-12-18_27_hn,27,YO VISTO ASÍ,2020-12-18,Bad Bunny,hn,5fROvzNghPid8mbKNDYvpJ,"45,614"
2227,2020-12-18_28_hn,28,Mi Cuarto,2020-12-18,Jerry Di,hn,6fmQjRuo7XvRFCK2qex5hQ,"44,659"
2228,2020-12-18_29_hn,29,Aquí Abajo,2020-12-18,Christian Nodal,hn,16ONd70tvWAaLIc6hcLzaG,"44,270"
2229,2020-12-18_30_hn,30,Dime Cómo Quieres,2020-12-18,"Christian Nodal, Ángela Aguilar",hn,4jcxBTrNvyqMJdMDyyjdYV,"43,050"
2230,2020-12-18_31_hn,31,TE DESEO LO MEJOR,2020-12-18,Bad Bunny,hn,23XjN1s3DZC8Q9ZwuorYY4,"42,397"
2231,2020-12-18_32_hn,32,HOY COBRÉ,2020-12-18,Bad Bunny,hn,0tjZv2hChdHZCW1zFXpy1J,"42,388"
2232,2020-12-18_33_hn,33,Despeinada,2020-12-18,"Ozuna, Camilo",hn,0JAZWvvqttGFm4UMDsPQXC,"42,159"
2233,2020-12-18_34_hn,34,SORRY PAPI,2020-12-18,"Bad Bunny, ABRA",hn,5jZ32WOU7sqzDYbzINwMUk,"39,335"
2234,2020-12-18_35_hn,35,Caramelo,2020-12-18,Ozuna,hn,5Jm4w8jmPEBTLjI9vH4fXo,"39,299"
2235,2020-12-18_36_hn,36,Blinding Lights,2020-12-18,The Weeknd,hn,0VjIjW4GlUZAMYd2vXMi3b,"38,959"
2236,2020-12-18_37_hn,37,ANTES QUE SE ACABE,2020-12-18,Bad Bunny,hn,7kjEqI6eZ7YlFrGhxixnlN,"38,596"
2237,2020-12-18_38_hn,38,Pa' Olvidarme De Ella,2020-12-18,"Piso 21, Christian Nodal",hn,1cVlW9WQiGlFdWUXFdFZGh,"38,216"
2238,2020-12-18_39_hn,39,Azul,2020-12-18,J Balvin,hn,2lCkncy6bIB0LTMT7kvrD1,"37,710"
2239,2020-12-18_40_hn,40,Polvo,2020-12-18,"Nicky Jam, Myke Towers",hn,68mrW6gXHgupgSiDHgaDi5,"37,564"
2240,2020-12-18_41_hn,41,120,2020-12-18,Bad Bunny,hn,3KJ3opyV29269SXkPrc19l,"36,577"
2241,2020-12-18_42_hn,42,LA CANCIÓN,2020-12-18,"J Balvin, Bad Bunny",hn,0fea68AdmYNygeTGI4RC18,"35,942"
2242,2020-12-18_43_hn,43,La Santa,2020-12-18,"Bad Bunny, Daddy Yankee",hn,69vlMrzHwATKzupwNcUPyK,"35,166"
2243,2020-12-18_44_hn,44,De Los Besos Que Te Di,2020-12-18,Christian Nodal,hn,1qfoq1qvZT7VwDVeekCJ97,"35,043"
2244,2020-12-18_45_hn,45,Safaera,2020-12-18,"Bad Bunny, Jowell & Randy, Ñengo Flow",hn,2DEZmgHKAvm41k4J3R2E9Y,"34,697"
2245,2020-12-18_46_hn,46,Tusa,2020-12-18,"KAROL G, Nicki Minaj",hn,7k4t7uLgtOxPwTpFmtJNTY,"34,396"
2246,2020-12-18_47_hn,47,LA DROGA,2020-12-18,Bad Bunny,hn,67ACYA3UI6QMNtHX6b34wX,"33,925"
2247,2020-12-18_48_hn,48,Vete,2020-12-18,Bad Bunny,hn,2n7ohqg1s68ToAHh4u9mcW,"33,687"
2248,2020-12-18_49_hn,49,Bandido,2020-12-18,"Myke Towers, Juhn",hn,1xK1Gg9SxG8fy2Ya373oqb,"32,674"
2249,2020-12-18_50_hn,50,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",2020-12-18,"Jay Wheeler, Myke Towers, Rauw Alejandro",hn,7LE1K0lZyRFZjSlrnm7lfD,"30,609"
2250,2020-12-18_51_hn,51,MALDITA POBREZA,2020-12-18,Bad Bunny,hn,0Lsis3LB0XAK6XlTHXaJk2,"29,697"
2251,2020-12-18_52_hn,52,Si Veo a Tu Mamá,2020-12-18,Bad Bunny,hn,41wtwzCZkXwpnakmwJ239F,"28,774"
2252,2020-12-18_53_hn,53,No Me Conoce - Remix,2020-12-18,"Jhay Cortez, J Balvin, Bad Bunny",hn,4R8BJggjosTswLxtkw8V7P,"27,554"
2253,2020-12-18_54_hn,54,De Cora <3,2020-12-18,"Rauw Alejandro, J Balvin",hn,22Sh5dlwbERqJAq1fZk5b2,"27,100"
2254,2020-12-18_55_hn,55,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",2020-12-18,Tainy,hn,1pqnQ41XbfKjaFu6M0eGJp,"27,049"
2255,2020-12-18_56_hn,56,Rojo,2020-12-18,J Balvin,hn,380HmhwTE2NJgawn1NwkXi,"27,033"
2256,2020-12-18_57_hn,57,Ignorantes,2020-12-18,"Bad Bunny, Sech",hn,38RIEav39FGi86jppxO0du,"26,856"
2257,2020-12-18_58_hn,58,Cabrón y Vago - En Vivo,2020-12-18,"El Fantasma, Los Dos Carnales",hn,4nbWX2HzrOEnX4xxvYRCyU,"26,771"
2258,2020-12-18_59_hn,59,Hasta Que Dios Diga,2020-12-18,"Anuel AA, Bad Bunny",hn,06s3QtMJVXw1AJX3UfvZG1,"26,549"
2259,2020-12-18_60_hn,60,Sigues Con El,2020-12-18,"Dímelo Flow, Arcangel, Sech",hn,7sQKy5vlPQllr0k9IjYJv3,"26,333"
2260,2020-12-18_61_hn,61,EL MUNDO ES MÍO,2020-12-18,Bad Bunny,hn,36DHxTW2xdr9GG15T9oK9L,"25,936"
2261,2020-12-18_62_hn,62,La Forma en Que Me Miras,2020-12-18,"Super Yei, Jone Quest, Sammy, Myke Towers, Lenny Tavárez, Rafa Pabön",hn,57Ba26w9eoXx8BBUNgRNLV,"25,815"
2262,2020-12-18_63_hn,63,Si Estuviésemos Juntos,2020-12-18,Bad Bunny,hn,35wvL50xvKpCHEJPxLOLPI,"25,801"
2263,2020-12-18_64_hn,64,La Difícil,2020-12-18,Bad Bunny,hn,6NfrH0ANGmgBXyxgV2PeXt,"25,708"
2264,2020-12-18_65_hn,65,Quiéreme Mientras Se Pueda,2020-12-18,Manuel Turizo,hn,34LI7rwi9H8w2S5KTHnv1M,"25,678"
2265,2020-12-18_66_hn,66,Hasta Abajo,2020-12-18,"Kevin Roldan, Bryant Myers, Lyanno",hn,4PEfJZpVjdclfzZ9XO8uDw,"25,554"
2266,2020-12-18_67_hn,67,Elegí (feat. Dímelo Flow),2020-12-18,"Rauw Alejandro, Dalex, Lenny Tavárez",hn,50ZC4PM7hywH27RcCfViau,"25,374"
2267,2020-12-18_68_hn,68,TRELLAS,2020-12-18,Bad Bunny,hn,09WAnxdBuebQopKhJT3oZS,"25,022"
2268,2020-12-18_69_hn,69,A Tu Merced,2020-12-18,Bad Bunny,hn,4r9jkMEnArtWGH2rL2FZl0,"24,983"
2269,2020-12-18_70_hn,70,Favorito,2020-12-18,Camilo,hn,0jT8Nl0shPS8115is0wD2Q,"24,915"
2270,2020-12-18_71_hn,71,Caramelo - Remix,2020-12-18,"Ozuna, KAROL G, Myke Towers",hn,67jvGGbJmOmVonlyX3mNkV,"24,024"
2271,2020-12-18_72_hn,72,Hola - Remix,2020-12-18,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",hn,5stPVcRqb4qixbafP9e8lt,"23,791"
2272,2020-12-18_73_hn,73,Anaranjado,2020-12-18,"Jowell & Randy, J Balvin",hn,0cRgJuB6TRtb5RZ2HkjSLh,"23,779"
2273,2020-12-18_74_hn,74,Se Me Olvidó,2020-12-18,Christian Nodal,hn,7paFC3FEu1WtPVP4Do6VZN,"23,558"
2274,2020-12-18_75_hn,75,+Linda,2020-12-18,Dalex,hn,5cBrOhKDyiJF9bPGUHKkG0,"23,529"
2275,2020-12-18_76_hn,76,Ponte Pa' Mi,2020-12-18,Justin Quiles,hn,4C6BlqqMwjFzOXzqpTeoWR,"23,359"
2276,2020-12-18_77_hn,77,Diosa,2020-12-18,Myke Towers,hn,3JHpk0DOTOzyh0777JFAky,"23,072"
2277,2020-12-18_78_hn,78,Relación,2020-12-18,Sech,hn,3ZG8N7aWw2meb6UrI5ZmnZ,"23,063"
2278,2020-12-18_79_hn,79,Don Don,2020-12-18,"Daddy Yankee, Anuel AA, Kendo Kaponi",hn,3kml9ZdpT7UYk1ugkjqOzt,"22,875"
2279,2020-12-18_80_hn,80,Callaita,2020-12-18,"Bad Bunny, Tainy",hn,2TH65lNHgvLxCKXM3apjxI,"22,866"
2280,2020-12-18_81_hn,81,Yo Perreo Sola,2020-12-18,Bad Bunny,hn,0SqqAgdovOE24BzxIClpjw,"22,781"
2281,2020-12-18_82_hn,82,Una Vez,2020-12-18,"Bad Bunny, Mora",hn,5J7teKIJGtqVypgYI6sqXj,"22,619"
2282,2020-12-18_83_hn,83,El Efecto - Remix,2020-12-18,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",hn,74j34STf8L6uADnTN69ohv,"22,445"
2283,2020-12-18_84_hn,84,La Luz,2020-12-18,"Sech, J Balvin",hn,5zj8WNkBrEzlI5FKeYV4ol,"22,274"
2284,2020-12-18_85_hn,85,Madrid (feat. Myke Towers),2020-12-18,Maluma,hn,19OXtYzrJyCrQvTbfukt4H,"22,169"
2285,2020-12-18_86_hn,86,Jangueo,2020-12-18,"Alex Rose, Rafa Pabön",hn,1bRpSCFv6P2OUhciByeRYR,"21,812"
2286,2020-12-18_87_hn,87,Djadja (feat. Maluma) - Remix,2020-12-18,Aya Nakamura,hn,13vDU8nPsvTGEVTMB8Vw7g,"21,684"
2287,2020-12-18_88_hn,88,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",2020-12-18,"Super Yei, Jone Quest",hn,5DoLhdU27owX1NMrKLUbUl,"21,675"
2288,2020-12-18_89_hn,89,Dynamite,2020-12-18,BTS,hn,4saklk6nie3yiGePpBwUoc,"21,041"
2289,2020-12-18_90_hn,90,La Mitad,2020-12-18,"Camilo, Christian Nodal",hn,63Zaf8Rci6eOUPqDQ4fUFx,"20,135"
2290,2020-12-18_91_hn,91,GIRL LIKE ME,2020-12-18,"Black Eyed Peas, Shakira",hn,2vBET2pmrQqafaS6zIaYta,"19,884"
2291,2020-12-18_92_hn,92,Don't Start Now,2020-12-18,Dua Lipa,hn,3PfIrDoz19wz7qK7tYeu62,"19,416"
2292,2020-12-18_93_hn,93,Watermelon Sugar,2020-12-18,Harry Styles,hn,6UelLqGlWMcVH1E5c4H7lY,"19,320"
2293,2020-12-18_94_hn,94,Fantasias,2020-12-18,"Rauw Alejandro, Farruko",hn,6mAN61JH0dzyZpWslS11jy,"19,233"
2294,2020-12-18_95_hn,95,positions,2020-12-18,Ariana Grande,hn,35mvY5S1H3J2QZyna3TFe0,"18,612"
2295,2020-12-18_96_hn,96,Nada,2020-12-18,"Cali Y El Dandee, Danna Paola",hn,4K8cyoCDovlc4FvtUr2Hfx,"18,598"
2296,2020-12-18_97_hn,97,All I Want for Christmas Is You,2020-12-18,Mariah Carey,hn,0bYg9bo50gSsH3LtXe2SQn,"18,530"
2297,2020-12-18_98_hn,98,No Te Contaron Mal,2020-12-18,Christian Nodal,hn,7hbk4BaF66O09R1gq0bKwj,"18,446"
2298,2020-12-18_99_hn,99,CANCIÓN CON YANDEL,2020-12-18,"Yandel, Bad Bunny",hn,3pm4XtcsRIFFtH2UErk62R,"18,217"
2299,2020-12-18_100_hn,100,Tak Tiki Tak,2020-12-18,Harry Nach,hn,7gwwt1IaAWwmB7af0AcuBM,"18,067"
2300,2020-12-18_101_hn,101,Más De La Una,2020-12-18,"Piso 21, Maluma",hn,69Y5IZuBvGyzySFt5x7kCq,"17,973"
2301,2020-12-18_102_hn,102,Nace Un Borracho,2020-12-18,Christian Nodal,hn,6SnO4yCCYtz2rffMpEAlro,"17,849"
2302,2020-12-18_103_hn,103,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",2020-12-18,"Bizarrap, Nathy Peluso",hn,78SeXVRJ7KCqVmOwTiFjnI,"17,820"
2303,2020-12-18_104_hn,104,Aparentemente 2,2020-12-18,"Arcangel, De La Ghetto, Yaga & Mackie",hn,6qmi7bapPoaIr0riLzoo29,"17,360"
2304,2020-12-18_105_hn,105,Te Vi,2020-12-18,"Piso 21, Micro TDH",hn,059bcIhyc2SBwm6sw2AZzd,"17,126"
2305,2020-12-18_106_hn,106,Last Christmas,2020-12-18,Wham!,hn,2FRnf9qhLbvw8fu4IBXx78,"17,008"
2306,2020-12-18_107_hn,107,Tú,2020-12-18,Carin Leon,hn,1nLs8r6K4YN0avBwUmmTnr,"16,883"
2307,2020-12-18_108_hn,108,La Tóxica (feat. Jay Wheeler & Tempo) - Remix,2020-12-18,"Farruko, Sech, Myke Towers",hn,4gChz67rTHfVzKCZAHsifM,"16,854"
2308,2020-12-18_109_hn,109,Jingle Bell Rock,2020-12-18,Bobby Helms,hn,7vQbuQcyTflfCIOu3Uzzya,"16,814"
2309,2020-12-18_110_hn,110,Yo Ya No Vuelvo Contigo - En Vivo,2020-12-18,"Lenin Ramírez, Grupo Firme",hn,1s59X35jDULAyOGmBuTAnd,"16,711"
2310,2020-12-18_111_hn,111,Adicto (with Anuel AA & Ozuna),2020-12-18,Tainy,hn,3jbT1Y5MoPwEIpZndDDwVq,"16,432"
2311,2020-12-18_112_hn,112,Lamento Boliviano,2020-12-18,Los Enanitos Verdes,hn,6Pur3hWy6Nzc27ilmsp5HA,"16,430"
2312,2020-12-18_113_hn,113,BYE ME FUI,2020-12-18,Bad Bunny,hn,0FktnzDqjClqU6iqOZVEs2,"16,402"
2313,2020-12-18_114_hn,114,Bichiyal,2020-12-18,"Bad Bunny, Yaviah",hn,4j4w4CXm6BSr0s25wAWrrX,"16,101"
2314,2020-12-18_115_hn,115,China,2020-12-18,"Anuel AA, Daddy Yankee, KAROL G, Ozuna, J Balvin",hn,0KkIkfsLEJbrcIhYsCL7L5,"15,978"
2315,2020-12-18_116_hn,116,Palabra de Hombre,2020-12-18,El Fantasma,hn,4CLkDJ4xLqkV4Vt2vPOny1,"15,780"
2316,2020-12-18_117_hn,117,Mood (feat. iann dior),2020-12-18,24kGoldn,hn,3tjFYV6RSFtuktYl3ZtYcq,"15,730"
